File Name wav,label
wav_AbFCC#GC#Bb85017110.wav,"[387, 56, 355, 184, 387, 53, 355, 181, 387, 48, 355, 176, 387, 49, 355, 177, 387, 55, 355, 183, 387, 49, 355, 177, 387, 58, 355, 186]"
wav_BC#CF#BE11106114.wav,"[387, 59, 355, 275, 187, 387, 49, 355, 275, 177, 387, 48, 355, 275, 176, 387, 54, 355, 275, 182, 387, 59, 355, 275, 187, 387, 52, 355, 275, 180]"
wav_BbFADF#F#1059266.wav,"[387, 58, 341, 186, 387, 53, 341, 181, 387, 57, 341, 185, 387, 50, 341, 178, 387, 54, 341, 182, 387, 54, 341, 182]"
wav_AbEbCAbEGAF#83084796.wav,"[387, 56, 341, 184, 387, 51, 341, 179, 387, 48, 341, 176, 387, 56, 341, 184, 387, 52, 341, 180, 387, 55, 341, 183, 387, 57, 341, 185, 387, 54, 341, 182]"
wav_CBbCGBF#EG0100711647.wav,"[387, 48, 355, 275, 176, 387, 58, 355, 275, 186, 387, 48, 355, 275, 176, 387, 55, 355, 275, 183, 387, 59, 355, 275, 187, 387, 54, 355, 275, 182, 387, 52, 355, 275, 180, 387, 55, 355, 275, 183]"
wav_EbEbC#331.wav,"[387, 51, 355, 275, 179, 387, 51, 355, 275, 179, 387, 49, 355, 275, 177]"
wav_CFC#EGC#DEBb0514712410.wav,"[387, 48, 355, 176, 387, 53, 355, 181, 387, 49, 355, 177, 387, 52, 355, 180, 387, 55, 355, 183, 387, 49, 355, 177, 387, 50, 355, 178, 387, 52, 355, 180, 387, 58, 355, 186]"
wav_GBC#AbBbEbAG7111810397.wav,"[387, 55, 355, 275, 183, 387, 59, 355, 275, 187, 387, 49, 355, 275, 177, 387, 56, 355, 275, 184, 387, 58, 355, 275, 186, 387, 51, 355, 275, 179, 387, 57, 355, 275, 185, 387, 55, 355, 275, 183]"
wav_C#BEDGF#AbAbF#B111427688611.wav,"[387, 49, 355, 177, 387, 59, 355, 187, 387, 52, 355, 180, 387, 50, 355, 178, 387, 55, 355, 183, 387, 54, 355, 182, 387, 56, 355, 184, 387, 56, 355, 184, 387, 54, 355, 182, 387, 59, 355, 187]"
wav_BBbF#11106.wav,"[387, 59, 355, 305, 187, 387, 58, 355, 305, 186, 387, 54, 355, 305, 182]"
wav_DAbAAbDAFBbC#2898295101.wav,"[387, 50, 341, 178, 387, 56, 341, 184, 387, 57, 341, 185, 387, 56, 341, 184, 387, 50, 341, 178, 387, 57, 341, 185, 387, 53, 341, 181, 387, 58, 341, 186, 387, 49, 341, 177]"
wav_BbAbCEBbAb10804108.wav,"[387, 58, 341, 186, 387, 56, 341, 184, 387, 48, 341, 176, 387, 52, 341, 180, 387, 58, 341, 186, 387, 56, 341, 184]"
wav_C#F#EEFGAbD16445782.wav,"[387, 49, 355, 177, 387, 54, 355, 182, 387, 52, 355, 180, 387, 52, 355, 180, 387, 53, 355, 181, 387, 55, 355, 183, 387, 56, 355, 184, 387, 50, 355, 178]"
wav_BbGDDEABF#F#F#107224911666.wav,"[387, 58, 355, 275, 186, 387, 55, 355, 275, 183, 387, 50, 355, 275, 178, 387, 50, 355, 275, 178, 387, 52, 355, 275, 180, 387, 57, 355, 275, 185, 387, 59, 355, 275, 187, 387, 54, 355, 275, 182, 387, 54, 355, 275, 182, 387, 54, 355, 275, 182]"
wav_C#GC#CDDBbAb171022108.wav,"[387, 49, 355, 177, 387, 55, 355, 183, 387, 49, 355, 177, 387, 48, 355, 176, 387, 50, 355, 178, 387, 50, 355, 178, 387, 58, 355, 186, 387, 56, 355, 184]"
wav_C#AbE184.wav,"[387, 49, 355, 305, 177, 387, 56, 355, 305, 184, 387, 52, 355, 305, 180]"
wav_FGC#F5715.wav,"[387, 53, 330, 181, 387, 55, 330, 183, 387, 49, 330, 177, 387, 53, 330, 181]"
wav_F#BEAbEbEbCC#Ab6114833018.wav,"[387, 54, 330, 182, 387, 59, 330, 187, 387, 52, 330, 180, 387, 56, 330, 184, 387, 51, 330, 179, 387, 51, 330, 179, 387, 48, 330, 176, 387, 49, 330, 177, 387, 56, 330, 184]"
wav_EbGGAC#DB37791211.wav,"[387, 51, 355, 179, 387, 55, 355, 183, 387, 55, 355, 183, 387, 57, 355, 185, 387, 49, 355, 177, 387, 50, 355, 178, 387, 59, 355, 187]"
wav_DC#C#CEbBF#EDG21103116427.wav,"[387, 50, 330, 178, 387, 49, 330, 177, 387, 49, 330, 177, 387, 48, 330, 176, 387, 51, 330, 179, 387, 59, 330, 187, 387, 54, 330, 182, 387, 52, 330, 180, 387, 50, 330, 178, 387, 55, 330, 183]"
wav_GF#DBbCF#7621006.wav,"[387, 55, 341, 183, 387, 54, 341, 182, 387, 50, 341, 178, 387, 58, 341, 186, 387, 48, 341, 176, 387, 54, 341, 182]"
wav_FECAAAAb5409998.wav,"[387, 53, 355, 181, 387, 52, 355, 180, 387, 48, 355, 176, 387, 57, 355, 185, 387, 57, 355, 185, 387, 57, 355, 185, 387, 56, 355, 184]"
wav_EbCGDGGFA30727759.wav,"[387, 51, 341, 179, 387, 48, 341, 176, 387, 55, 341, 183, 387, 50, 341, 178, 387, 55, 341, 183, 387, 55, 341, 183, 387, 53, 341, 181, 387, 57, 341, 185]"
wav_BbDAC#B1029111.wav,"[387, 58, 355, 305, 186, 387, 50, 355, 305, 178, 387, 57, 355, 305, 185, 387, 49, 355, 305, 177, 387, 59, 355, 305, 187]"
wav_CF#F#BDBbAbFCC066112108500.wav,"[387, 48, 355, 176, 387, 54, 355, 182, 387, 54, 355, 182, 387, 59, 355, 187, 387, 50, 355, 178, 387, 58, 355, 186, 387, 56, 355, 184, 387, 53, 355, 181, 387, 48, 355, 176, 387, 48, 355, 176]"
wav_FDBbCBbBFCAb521001011508.wav,"[387, 53, 355, 181, 387, 50, 355, 178, 387, 58, 355, 186, 387, 48, 355, 176, 387, 58, 355, 186, 387, 59, 355, 187, 387, 53, 355, 181, 387, 48, 355, 176, 387, 56, 355, 184]"
wav_AbEF#GABbGF846791075.wav,"[387, 56, 355, 184, 387, 52, 355, 180, 387, 54, 355, 182, 387, 55, 355, 183, 387, 57, 355, 185, 387, 58, 355, 186, 387, 55, 355, 183, 387, 53, 355, 181]"
wav_BbGAbGDFF#Eb107872563.wav,"[387, 58, 341, 186, 387, 55, 341, 183, 387, 56, 341, 184, 387, 55, 341, 183, 387, 50, 341, 178, 387, 53, 341, 181, 387, 54, 341, 182, 387, 51, 341, 179]"
wav_C#GAbG1787.wav,"[387, 49, 341, 177, 387, 55, 341, 183, 387, 56, 341, 184, 387, 55, 341, 183]"
wav_CDEbBbBbBbFC02310101050.wav,"[387, 48, 330, 176, 387, 50, 330, 178, 387, 51, 330, 179, 387, 58, 330, 186, 387, 58, 330, 186, 387, 58, 330, 186, 387, 53, 330, 181, 387, 48, 330, 176]"
wav_FBbEbEEbCBBF510343011115.wav,"[387, 53, 341, 181, 387, 58, 341, 186, 387, 51, 341, 179, 387, 52, 341, 180, 387, 51, 341, 179, 387, 48, 341, 176, 387, 59, 341, 187, 387, 59, 341, 187, 387, 53, 341, 181]"
wav_GCGEbCDC7073020.wav,"[387, 55, 341, 183, 387, 48, 341, 176, 387, 55, 341, 183, 387, 51, 341, 179, 387, 48, 341, 176, 387, 50, 341, 178, 387, 48, 341, 176]"
wav_AC#AbBbF#GFDC#D91810675212.wav,"[387, 57, 355, 275, 185, 387, 49, 355, 275, 177, 387, 56, 355, 275, 184, 387, 58, 355, 275, 186, 387, 54, 355, 275, 182, 387, 55, 355, 275, 183, 387, 53, 355, 275, 181, 387, 50, 355, 275, 178, 387, 49, 355, 275, 177, 387, 50, 355, 275, 178]"
wav_F#C#AbF#BG6186117.wav,"[387, 54, 341, 182, 387, 49, 341, 177, 387, 56, 341, 184, 387, 54, 341, 182, 387, 59, 341, 187, 387, 55, 341, 183]"
wav_GAEbCC#BbF#Eb793011063.wav,"[387, 55, 330, 183, 387, 57, 330, 185, 387, 51, 330, 179, 387, 48, 330, 176, 387, 49, 330, 177, 387, 58, 330, 186, 387, 54, 330, 182, 387, 51, 330, 179]"
wav_EbFF#BbE356104.wav,"[387, 51, 341, 179, 387, 53, 341, 181, 387, 54, 341, 182, 387, 58, 341, 186, 387, 52, 341, 180]"
wav_CDDAF#BbC#Ab022961018.wav,"[387, 48, 355, 176, 387, 50, 355, 178, 387, 50, 355, 178, 387, 57, 355, 185, 387, 54, 355, 182, 387, 58, 355, 186, 387, 49, 355, 177, 387, 56, 355, 184]"
wav_GEAC#CAbC#B749108111.wav,"[387, 55, 330, 183, 387, 52, 330, 180, 387, 57, 330, 185, 387, 49, 330, 177, 387, 48, 330, 176, 387, 56, 330, 184, 387, 49, 330, 177, 387, 59, 330, 187]"
wav_F#GBC#67111.wav,"[387, 54, 330, 182, 387, 55, 330, 183, 387, 59, 330, 187, 387, 49, 330, 177]"
wav_DGAAABEbC#C2799911310.wav,"[387, 50, 355, 178, 387, 55, 355, 183, 387, 57, 355, 185, 387, 57, 355, 185, 387, 57, 355, 185, 387, 59, 355, 187, 387, 51, 355, 179, 387, 49, 355, 177, 387, 48, 355, 176]"
wav_CBbAEbC#DF#01093126.wav,"[387, 48, 355, 275, 176, 387, 58, 355, 275, 186, 387, 57, 355, 275, 185, 387, 51, 355, 275, 179, 387, 49, 355, 275, 177, 387, 50, 355, 275, 178, 387, 54, 355, 275, 182]"
wav_DFC#BEFCAG2511145097.wav,"[387, 50, 355, 275, 178, 387, 53, 355, 275, 181, 387, 49, 355, 275, 177, 387, 59, 355, 275, 187, 387, 52, 355, 275, 180, 387, 53, 355, 275, 181, 387, 48, 355, 275, 176, 387, 57, 355, 275, 185, 387, 55, 355, 275, 183]"
wav_BbF#CEb10603.wav,"[387, 58, 355, 305, 186, 387, 54, 355, 305, 182, 387, 48, 355, 305, 176, 387, 51, 355, 305, 179]"
wav_F#AAAAbC#699981.wav,"[387, 54, 341, 182, 387, 57, 341, 185, 387, 57, 341, 185, 387, 57, 341, 185, 387, 56, 341, 184, 387, 49, 341, 177]"
wav_C#EG147.wav,"[387, 49, 355, 177, 387, 52, 355, 180, 387, 55, 355, 183]"
wav_FCBbFEC#5010541.wav,"[387, 53, 330, 181, 387, 48, 330, 176, 387, 58, 330, 186, 387, 53, 330, 181, 387, 52, 330, 180, 387, 49, 330, 177]"
wav_ACFBD905112.wav,"[387, 57, 355, 185, 387, 48, 355, 176, 387, 53, 355, 181, 387, 59, 355, 187, 387, 50, 355, 178]"
wav_GEbF#Ab7368.wav,"[387, 55, 341, 183, 387, 51, 341, 179, 387, 54, 341, 182, 387, 56, 341, 184]"
wav_AbCEbBDCB803112011.wav,"[387, 56, 341, 184, 387, 48, 341, 176, 387, 51, 341, 179, 387, 59, 341, 187, 387, 50, 341, 178, 387, 48, 341, 176, 387, 59, 341, 187]"
wav_EAbAbF#4886.wav,"[387, 52, 355, 305, 180, 387, 56, 355, 305, 184, 387, 56, 355, 305, 184, 387, 54, 355, 305, 182]"
wav_AF#G967.wav,"[387, 57, 341, 185, 387, 54, 341, 182, 387, 55, 341, 183]"
wav_EbFEDBbEbEb35421033.wav,"[387, 51, 355, 305, 179, 387, 53, 355, 305, 181, 387, 52, 355, 305, 180, 387, 50, 355, 305, 178, 387, 58, 355, 305, 186, 387, 51, 355, 305, 179, 387, 51, 355, 305, 179]"
wav_EFC#CFC#C#G45105117.wav,"[387, 52, 355, 180, 387, 53, 355, 181, 387, 49, 355, 177, 387, 48, 355, 176, 387, 53, 355, 181, 387, 49, 355, 177, 387, 49, 355, 177, 387, 55, 355, 183]"
wav_BbDBbEDAGDAbC#102104297281.wav,"[387, 58, 355, 275, 186, 387, 50, 355, 275, 178, 387, 58, 355, 275, 186, 387, 52, 355, 275, 180, 387, 50, 355, 275, 178, 387, 57, 355, 275, 185, 387, 55, 355, 275, 183, 387, 50, 355, 275, 178, 387, 56, 355, 275, 184, 387, 49, 355, 275, 177]"
wav_AbAC#B89111.wav,"[387, 56, 355, 184, 387, 57, 355, 185, 387, 49, 355, 177, 387, 59, 355, 187]"
wav_EEbBbAbBbEBbGBF#43108104107116.wav,"[387, 52, 355, 305, 180, 387, 51, 355, 305, 179, 387, 58, 355, 305, 186, 387, 56, 355, 305, 184, 387, 58, 355, 305, 186, 387, 52, 355, 305, 180, 387, 58, 355, 305, 186, 387, 55, 355, 305, 183, 387, 59, 355, 305, 187, 387, 54, 355, 305, 182]"
wav_GCF705.wav,"[387, 55, 355, 183, 387, 48, 355, 176, 387, 53, 355, 181]"
wav_F#FC650.wav,"[387, 54, 355, 275, 182, 387, 53, 355, 275, 181, 387, 48, 355, 275, 176]"
wav_EAEBDF#EC#494112641.wav,"[387, 52, 341, 180, 387, 57, 341, 185, 387, 52, 341, 180, 387, 59, 341, 187, 387, 50, 341, 178, 387, 54, 341, 182, 387, 52, 341, 180, 387, 49, 341, 177]"
wav_AC#EbFF#BbC#91356101.wav,"[387, 57, 330, 185, 387, 49, 330, 177, 387, 51, 330, 179, 387, 53, 330, 181, 387, 54, 330, 182, 387, 58, 330, 186, 387, 49, 330, 177]"
wav_AbADF8925.wav,"[387, 56, 355, 305, 184, 387, 57, 355, 305, 185, 387, 50, 355, 305, 178, 387, 53, 355, 305, 181]"
wav_ABFGAbABBAb911578911118.wav,"[387, 57, 355, 275, 185, 387, 59, 355, 275, 187, 387, 53, 355, 275, 181, 387, 55, 355, 275, 183, 387, 56, 355, 275, 184, 387, 57, 355, 275, 185, 387, 59, 355, 275, 187, 387, 59, 355, 275, 187, 387, 56, 355, 275, 184]"
wav_C#CBbEb10103.wav,"[387, 49, 330, 177, 387, 48, 330, 176, 387, 58, 330, 186, 387, 51, 330, 179]"
wav_AbEbBCBbC#CF#G83110101067.wav,"[387, 56, 355, 184, 387, 51, 355, 179, 387, 59, 355, 187, 387, 48, 355, 176, 387, 58, 355, 186, 387, 49, 355, 177, 387, 48, 355, 176, 387, 54, 355, 182, 387, 55, 355, 183]"
wav_EbAbAb388.wav,"[387, 51, 355, 275, 179, 387, 56, 355, 275, 184, 387, 56, 355, 275, 184]"
wav_EDEEbCBbAbGC#4243010871.wav,"[387, 52, 355, 180, 387, 50, 355, 178, 387, 52, 355, 180, 387, 51, 355, 179, 387, 48, 355, 176, 387, 58, 355, 186, 387, 56, 355, 184, 387, 55, 355, 183, 387, 49, 355, 177]"
wav_EbBbAbC#ABb31081910.wav,"[387, 51, 330, 179, 387, 58, 330, 186, 387, 56, 330, 184, 387, 49, 330, 177, 387, 57, 330, 185, 387, 58, 330, 186]"
wav_GDDBbF#AAbDFB722106982511.wav,"[387, 55, 355, 275, 183, 387, 50, 355, 275, 178, 387, 50, 355, 275, 178, 387, 58, 355, 275, 186, 387, 54, 355, 275, 182, 387, 57, 355, 275, 185, 387, 56, 355, 275, 184, 387, 50, 355, 275, 178, 387, 53, 355, 275, 181, 387, 59, 355, 275, 187]"
wav_C#F#DABF#1629116.wav,"[387, 49, 330, 177, 387, 54, 330, 182, 387, 50, 330, 178, 387, 57, 330, 185, 387, 59, 330, 187, 387, 54, 330, 182]"
wav_EbAGFBCBbAb3975110108.wav,"[387, 51, 355, 305, 179, 387, 57, 355, 305, 185, 387, 55, 355, 305, 183, 387, 53, 355, 305, 181, 387, 59, 355, 305, 187, 387, 48, 355, 305, 176, 387, 58, 355, 305, 186, 387, 56, 355, 305, 184]"
wav_BGG1177.wav,"[387, 59, 355, 275, 187, 387, 55, 355, 275, 183, 387, 55, 355, 275, 183]"
wav_BbAGC#EbCG10971307.wav,"[387, 58, 330, 186, 387, 57, 330, 185, 387, 55, 330, 183, 387, 49, 330, 177, 387, 51, 330, 179, 387, 48, 330, 176, 387, 55, 330, 183]"
wav_GF#F#AbEC#Bb76684110.wav,"[387, 55, 341, 183, 387, 54, 341, 182, 387, 54, 341, 182, 387, 56, 341, 184, 387, 52, 341, 180, 387, 49, 341, 177, 387, 58, 341, 186]"
wav_BDFBDAbB1125112811.wav,"[387, 59, 355, 187, 387, 50, 355, 178, 387, 53, 355, 181, 387, 59, 355, 187, 387, 50, 355, 178, 387, 56, 355, 184, 387, 59, 355, 187]"
wav_EbBbDEAbBbDBD310248102112.wav,"[387, 51, 355, 305, 179, 387, 58, 355, 305, 186, 387, 50, 355, 305, 178, 387, 52, 355, 305, 180, 387, 56, 355, 305, 184, 387, 58, 355, 305, 186, 387, 50, 355, 305, 178, 387, 59, 355, 305, 187, 387, 50, 355, 305, 178]"
wav_AbCEBbF#D8041062.wav,"[387, 56, 341, 184, 387, 48, 341, 176, 387, 52, 341, 180, 387, 58, 341, 186, 387, 54, 341, 182, 387, 50, 341, 178]"
wav_DBBbAG2111097.wav,"[387, 50, 355, 275, 178, 387, 59, 355, 275, 187, 387, 58, 355, 275, 186, 387, 57, 355, 275, 185, 387, 55, 355, 275, 183]"
wav_DEbDBCEEbG232110437.wav,"[387, 50, 341, 178, 387, 51, 341, 179, 387, 50, 341, 178, 387, 59, 341, 187, 387, 48, 341, 176, 387, 52, 341, 180, 387, 51, 341, 179, 387, 55, 341, 183]"
wav_BF#AEbDF#EbFEB116932635411.wav,"[387, 59, 330, 187, 387, 54, 330, 182, 387, 57, 330, 185, 387, 51, 330, 179, 387, 50, 330, 178, 387, 54, 330, 182, 387, 51, 330, 179, 387, 53, 330, 181, 387, 52, 330, 180, 387, 59, 330, 187]"
wav_GBbF#BbAEbFGG71061093577.wav,"[387, 55, 355, 305, 183, 387, 58, 355, 305, 186, 387, 54, 355, 305, 182, 387, 58, 355, 305, 186, 387, 57, 355, 305, 185, 387, 51, 355, 305, 179, 387, 53, 355, 305, 181, 387, 55, 355, 305, 183, 387, 55, 355, 305, 183]"
wav_AbDAAbF#Eb829863.wav,"[387, 56, 330, 184, 387, 50, 330, 178, 387, 57, 330, 185, 387, 56, 330, 184, 387, 54, 330, 182, 387, 51, 330, 179]"
wav_AbC#BbAEF8110945.wav,"[387, 56, 341, 184, 387, 49, 341, 177, 387, 58, 341, 186, 387, 57, 341, 185, 387, 52, 341, 180, 387, 53, 341, 181]"
wav_CFEbDCFFEbEBb05320553410.wav,"[387, 48, 355, 176, 387, 53, 355, 181, 387, 51, 355, 179, 387, 50, 355, 178, 387, 48, 355, 176, 387, 53, 355, 181, 387, 53, 355, 181, 387, 51, 355, 179, 387, 52, 355, 180, 387, 58, 355, 186]"
wav_FBbBGCD51011702.wav,"[387, 53, 355, 305, 181, 387, 58, 355, 305, 186, 387, 59, 355, 305, 187, 387, 55, 355, 305, 183, 387, 48, 355, 305, 176, 387, 50, 355, 305, 178]"
wav_F#GBbEbEC#6710341.wav,"[387, 54, 355, 275, 182, 387, 55, 355, 275, 183, 387, 58, 355, 275, 186, 387, 51, 355, 275, 179, 387, 52, 355, 275, 180, 387, 49, 355, 275, 177]"
wav_DEbD232.wav,"[387, 50, 355, 305, 178, 387, 51, 355, 305, 179, 387, 50, 355, 305, 178]"
wav_CBEbCAbAbC#DGEb01130881273.wav,"[387, 48, 341, 176, 387, 59, 341, 187, 387, 51, 341, 179, 387, 48, 341, 176, 387, 56, 341, 184, 387, 56, 341, 184, 387, 49, 341, 177, 387, 50, 341, 178, 387, 55, 341, 183, 387, 51, 341, 179]"
wav_BbF#E1064.wav,"[387, 58, 330, 186, 387, 54, 330, 182, 387, 52, 330, 180]"
wav_AbF#EbF#Eb86363.wav,"[387, 56, 355, 184, 387, 54, 355, 182, 387, 51, 355, 179, 387, 54, 355, 182, 387, 51, 355, 179]"
wav_F#AbGBF#C#AAbGBb687116198710.wav,"[387, 54, 341, 182, 387, 56, 341, 184, 387, 55, 341, 183, 387, 59, 341, 187, 387, 54, 341, 182, 387, 49, 341, 177, 387, 57, 341, 185, 387, 56, 341, 184, 387, 55, 341, 183, 387, 58, 341, 186]"
wav_AbAbBbBbCFC881010050.wav,"[387, 56, 355, 275, 184, 387, 56, 355, 275, 184, 387, 58, 355, 275, 186, 387, 58, 355, 275, 186, 387, 48, 355, 275, 176, 387, 53, 355, 275, 181, 387, 48, 355, 275, 176]"
wav_ADEbG9237.wav,"[387, 57, 341, 185, 387, 50, 341, 178, 387, 51, 341, 179, 387, 55, 341, 183]"
wav_AbF#GC#EbGF#F#GG8671376677.wav,"[387, 56, 355, 305, 184, 387, 54, 355, 305, 182, 387, 55, 355, 305, 183, 387, 49, 355, 305, 177, 387, 51, 355, 305, 179, 387, 55, 355, 305, 183, 387, 54, 355, 305, 182, 387, 54, 355, 305, 182, 387, 55, 355, 305, 183, 387, 55, 355, 305, 183]"
wav_GAbBbF#EbBBB781063111111.wav,"[387, 55, 341, 183, 387, 56, 341, 184, 387, 58, 341, 186, 387, 54, 341, 182, 387, 51, 341, 179, 387, 59, 341, 187, 387, 59, 341, 187, 387, 59, 341, 187]"
wav_DAEb293.wav,"[387, 50, 330, 178, 387, 57, 330, 185, 387, 51, 330, 179]"
wav_EbEbAC#3391.wav,"[387, 51, 355, 179, 387, 51, 355, 179, 387, 57, 355, 185, 387, 49, 355, 177]"
wav_F#BBBBb611111110.wav,"[387, 54, 330, 182, 387, 59, 330, 187, 387, 59, 330, 187, 387, 59, 330, 187, 387, 58, 330, 186]"
wav_CFCBA050119.wav,"[387, 48, 355, 275, 176, 387, 53, 355, 275, 181, 387, 48, 355, 275, 176, 387, 59, 355, 275, 187, 387, 57, 355, 275, 185]"
wav_BEbEbGDFG11337257.wav,"[387, 59, 341, 187, 387, 51, 341, 179, 387, 51, 341, 179, 387, 55, 341, 183, 387, 50, 341, 178, 387, 53, 341, 181, 387, 55, 341, 183]"
wav_C#EbCGBAAD130711992.wav,"[387, 49, 355, 305, 177, 387, 51, 355, 305, 179, 387, 48, 355, 305, 176, 387, 55, 355, 305, 183, 387, 59, 355, 305, 187, 387, 57, 355, 305, 185, 387, 57, 355, 305, 185, 387, 50, 355, 305, 178]"
wav_DEAC#FEC#FF249154155.wav,"[387, 50, 341, 178, 387, 52, 341, 180, 387, 57, 341, 185, 387, 49, 341, 177, 387, 53, 341, 181, 387, 52, 341, 180, 387, 49, 341, 177, 387, 53, 341, 181, 387, 53, 341, 181]"
wav_GGFE7754.wav,"[387, 55, 341, 183, 387, 55, 341, 183, 387, 53, 341, 181, 387, 52, 341, 180]"
wav_C#F#GGC#B1677111.wav,"[387, 49, 355, 177, 387, 54, 355, 182, 387, 55, 355, 183, 387, 55, 355, 183, 387, 49, 355, 177, 387, 59, 355, 187]"
wav_AEF#DEbE946234.wav,"[387, 57, 355, 275, 185, 387, 52, 355, 275, 180, 387, 54, 355, 275, 182, 387, 50, 355, 275, 178, 387, 51, 355, 275, 179, 387, 52, 355, 275, 180]"
wav_EC#CEF#Ab410468.wav,"[387, 52, 355, 305, 180, 387, 49, 355, 305, 177, 387, 48, 355, 305, 176, 387, 52, 355, 305, 180, 387, 54, 355, 305, 182, 387, 56, 355, 305, 184]"
wav_EbEbCBC#EbAEbAE33011139394.wav,"[387, 51, 330, 179, 387, 51, 330, 179, 387, 48, 330, 176, 387, 59, 330, 187, 387, 49, 330, 177, 387, 51, 330, 179, 387, 57, 330, 185, 387, 51, 330, 179, 387, 57, 330, 185, 387, 52, 330, 180]"
wav_GABC#C#791111.wav,"[387, 55, 355, 275, 183, 387, 57, 355, 275, 185, 387, 59, 355, 275, 187, 387, 49, 355, 275, 177, 387, 49, 355, 275, 177]"
wav_CGA079.wav,"[387, 48, 355, 176, 387, 55, 355, 183, 387, 57, 355, 185]"
wav_CBBbCC#C#C#EbB011100111311.wav,"[387, 48, 341, 176, 387, 59, 341, 187, 387, 58, 341, 186, 387, 48, 341, 176, 387, 49, 341, 177, 387, 49, 341, 177, 387, 49, 341, 177, 387, 51, 341, 179, 387, 59, 341, 187]"
wav_BBCC#111101.wav,"[387, 59, 355, 275, 187, 387, 59, 355, 275, 187, 387, 48, 355, 275, 176, 387, 49, 355, 275, 177]"
wav_BbBDB1011211.wav,"[387, 58, 355, 305, 186, 387, 59, 355, 305, 187, 387, 50, 355, 305, 178, 387, 59, 355, 305, 187]"
wav_FADBFABb592115910.wav,"[387, 53, 355, 305, 181, 387, 57, 355, 305, 185, 387, 50, 355, 305, 178, 387, 59, 355, 305, 187, 387, 53, 355, 305, 181, 387, 57, 355, 305, 185, 387, 58, 355, 305, 186]"
wav_FF#C#FE56154.wav,"[387, 53, 355, 181, 387, 54, 355, 182, 387, 49, 355, 177, 387, 53, 355, 181, 387, 52, 355, 180]"
wav_EbFAbGDEbCG35872307.wav,"[387, 51, 341, 179, 387, 53, 341, 181, 387, 56, 341, 184, 387, 55, 341, 183, 387, 50, 341, 178, 387, 51, 341, 179, 387, 48, 341, 176, 387, 55, 341, 183]"
wav_FEbEF#F#AD5346692.wav,"[387, 53, 355, 305, 181, 387, 51, 355, 305, 179, 387, 52, 355, 305, 180, 387, 54, 355, 305, 182, 387, 54, 355, 305, 182, 387, 57, 355, 305, 185, 387, 50, 355, 305, 178]"
wav_EbFF#DEbF#356236.wav,"[387, 51, 341, 179, 387, 53, 341, 181, 387, 54, 341, 182, 387, 50, 341, 178, 387, 51, 341, 179, 387, 54, 341, 182]"
wav_CBbB01011.wav,"[387, 48, 355, 305, 176, 387, 58, 355, 305, 186, 387, 59, 355, 305, 187]"
wav_BbEbAbDC#BECD10382111402.wav,"[387, 58, 330, 186, 387, 51, 330, 179, 387, 56, 330, 184, 387, 50, 330, 178, 387, 49, 330, 177, 387, 59, 330, 187, 387, 52, 330, 180, 387, 48, 330, 176, 387, 50, 330, 178]"
wav_F#AbAbF#BGCC#688611701.wav,"[387, 54, 355, 182, 387, 56, 355, 184, 387, 56, 355, 184, 387, 54, 355, 182, 387, 59, 355, 187, 387, 55, 355, 183, 387, 48, 355, 176, 387, 49, 355, 177]"
wav_EbAGEb3973.wav,"[387, 51, 355, 179, 387, 57, 355, 185, 387, 55, 355, 183, 387, 51, 355, 179]"
wav_DF#F#B26611.wav,"[387, 50, 355, 275, 178, 387, 54, 355, 275, 182, 387, 54, 355, 275, 182, 387, 59, 355, 275, 187]"
wav_BbEbF1035.wav,"[387, 58, 330, 186, 387, 51, 330, 179, 387, 53, 330, 181]"
wav_EGF#F#4766.wav,"[387, 52, 330, 180, 387, 55, 330, 183, 387, 54, 330, 182, 387, 54, 330, 182]"
wav_GGEbBbBbAbEb773101083.wav,"[387, 55, 355, 183, 387, 55, 355, 183, 387, 51, 355, 179, 387, 58, 355, 186, 387, 58, 355, 186, 387, 56, 355, 184, 387, 51, 355, 179]"
wav_EBB41111.wav,"[387, 52, 330, 180, 387, 59, 330, 187, 387, 59, 330, 187]"
wav_F#BbDDBb6102210.wav,"[387, 54, 355, 275, 182, 387, 58, 355, 275, 186, 387, 50, 355, 275, 178, 387, 50, 355, 275, 178, 387, 58, 355, 275, 186]"
wav_DBEBBAbGEF#211411118746.wav,"[387, 50, 341, 178, 387, 59, 341, 187, 387, 52, 341, 180, 387, 59, 341, 187, 387, 59, 341, 187, 387, 56, 341, 184, 387, 55, 341, 183, 387, 52, 341, 180, 387, 54, 341, 182]"
wav_EFEEbBEbBF4543113115.wav,"[387, 52, 355, 305, 180, 387, 53, 355, 305, 181, 387, 52, 355, 305, 180, 387, 51, 355, 305, 179, 387, 59, 355, 305, 187, 387, 51, 355, 305, 179, 387, 59, 355, 305, 187, 387, 53, 355, 305, 181]"
wav_F#F#DC#AD662192.wav,"[387, 54, 355, 305, 182, 387, 54, 355, 305, 182, 387, 50, 355, 305, 178, 387, 49, 355, 305, 177, 387, 57, 355, 305, 185, 387, 50, 355, 305, 178]"
wav_EbDCAb3208.wav,"[387, 51, 330, 179, 387, 50, 330, 178, 387, 48, 330, 176, 387, 56, 330, 184]"
